Ship Date,Ship Mode,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Sales,Year,Month,Day,Sales_log
11/12/2015,Standard Class,Consumer,United States,Memphis,Tennessee,South,OFF-PA-10003641,Office Supplies,Paper,42.208,2015,12,6,3.76602566329059
06/12/2018,First Class,Consumer,United States,Plano,Texas,Central,OFF-PA-10003729,Office Supplies,Paper,10.368,2018,12,3,2.4308023907947995
28/09/2018,First Class,Home Office,United States,Salem,Oregon,West,OFF-AR-10003251,Office Supplies,Art,2.224,2018,9,26,1.170622824644382
07/02/2016,Standard Class,Consumer,United States,Columbus,Georgia,South,OFF-EN-10003286,Office Supplies,Envelopes,74.52,2016,2,3,4.324397521837245
12/08/2018,Same Day,Corporate,United States,Columbia,Maryland,East,OFF-AR-10004078,Office Supplies,Art,17.52,2018,8,12,2.918851229218033
12/08/2018,Same Day,Corporate,United States,Columbia,Maryland,East,FUR-CH-10002331,Furniture,Chairs,500.6405000000001,2018,8,12,6.2178837276860754
12/08/2018,Same Day,Corporate,United States,Columbia,Maryland,East,OFF-AR-10001953,Office Supplies,Art,219.9,2018,8,12,5.397710110426072
26/08/2016,First Class,Consumer,United States,Portland,Oregon,West,OFF-AR-10002053,Office Supplies,Art,7.152,2016,8,24,2.0982632959204235
17/11/2018,Standard Class,Consumer,United States,Tallahassee,Florida,South,OFF-PA-10003651,Office Supplies,Paper,26.72,2018,11,12,3.3221541743217022
01/08/2017,Same Day,Corporate,United States,Riverside,California,West,TEC-PH-10002885,Technology,Phones,500.6405000000001,2017,8,1,6.2178837276860754
01/08/2017,Same Day,Corporate,United States,Riverside,California,West,OFF-AP-10002892,Office Supplies,Appliances,45.96,2017,8,1,3.849296175519841
02/12/2017,Standard Class,Consumer,United States,Lancaster,Ohio,East,OFF-BI-10000545,Office Supplies,Binders,456.588,2017,11,25,6.125969215945515
02/12/2017,Standard Class,Consumer,United States,Lancaster,Ohio,East,TEC-MA-10000418,Technology,Machines,500.6405000000001,2017,11,25,6.2178837276860754
02/12/2017,Standard Class,Consumer,United States,Lancaster,Ohio,East,TEC-AC-10000926,Technology,Accessories,59.976,2017,11,25,4.1104803441315045
15/04/2017,First Class,Consumer,United States,San Francisco,California,West,OFF-EN-10001509,Office Supplies,Envelopes,6.12,2017,4,13,1.9629077254238845
31/12/2015,Standard Class,Home Office,United States,Moreno Valley,California,West,OFF-AP-10001366,Office Supplies,Appliances,10.98,2015,12,27,2.4832385926873033
31/12/2015,Standard Class,Home Office,United States,Moreno Valley,California,West,OFF-FA-10003485,Office Supplies,Fasteners,7.86,2015,12,27,2.1815467646169897
31/12/2015,Standard Class,Home Office,United States,Moreno Valley,California,West,OFF-ST-10004507,Office Supplies,Storage,51.45,2015,12,27,3.9598603348423063
31/12/2015,Standard Class,Home Office,United States,Moreno Valley,California,West,OFF-BI-10002353,Office Supplies,Binders,37.056,2015,12,27,3.63905875912998
22/04/2017,Standard Class,Consumer,United States,Chesapeake,Virginia,South,OFF-AP-10001271,Office Supplies,Appliances,203.92,2017,4,18,5.322619659071002
22/04/2017,Standard Class,Consumer,United States,Chesapeake,Virginia,South,TEC-PH-10004924,Technology,Phones,29.56,2017,4,18,3.4196919642983197
12/03/2016,Standard Class,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002706,Office Supplies,Binders,8.568,2016,3,8,2.2584241972082757
06/11/2017,Second Class,Corporate,United States,Charlotte,North Carolina,South,OFF-ST-10003442,Office Supplies,Storage,45.248,2017,11,4,3.834018219780175
06/11/2017,Second Class,Corporate,United States,Charlotte,North Carolina,South,FUR-TA-10002533,Furniture,Tables,500.6405000000001,2017,11,4,6.2178837276860754
06/11/2017,Second Class,Corporate,United States,Charlotte,North Carolina,South,OFF-SU-10003505,Office Supplies,Supplies,185.376,2017,11,4,5.2277661385970005
06/12/2015,Standard Class,Consumer,United States,New York City,New York,East,OFF-LA-10002762,Office Supplies,Labels,25.06,2015,11,29,3.260401571696699
20/05/2017,First Class,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10000279,Office Supplies,Binders,2.89,2017,5,17,1.358409157630355
20/05/2017,First Class,Consumer,United States,Chicago,Illinois,Central,OFF-FA-10000936,Office Supplies,Fasteners,7.896,2017,5,17,2.1856017375082266
20/05/2017,First Class,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10004973,Furniture,Furnishings,22.608,2017,5,17,3.161585637640638
20/05/2017,First Class,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10000791,Office Supplies,Paper,30.528,2017,5,17,3.4508760398927025
19/09/2018,Same Day,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001132,Office Supplies,Binders,4.842,2018,9,19,1.7650732039655492
24/12/2017,Standard Class,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10002012,Office Supplies,Binders,1.8,2017,12,19,1.0296194171811583
15/10/2018,First Class,Corporate,United States,Dallas,Texas,Central,TEC-AC-10001383,Technology,Accessories,39.984,2018,10,12,3.7131817466369013
15/12/2016,Second Class,Corporate,United States,Las Vegas,Nevada,West,OFF-PA-10002036,Office Supplies,Paper,32.4,2016,12,12,3.5085558999826545
15/12/2016,Second Class,Corporate,United States,Las Vegas,Nevada,West,OFF-PA-10002377,Office Supplies,Paper,97.88,2016,12,12,4.59390699370938
18/07/2016,Standard Class,Consumer,United States,Amarillo,Texas,Central,TEC-PH-10000526,Technology,Phones,307.168,2016,7,12,5.730645088812771
06/10/2016,Standard Class,Corporate,United States,Middletown,Connecticut,East,OFF-BI-10001078,Office Supplies,Binders,26.9,2016,10,2,3.32862668882732
27/03/2018,First Class,Corporate,United States,New York City,New York,East,OFF-EN-10004483,Office Supplies,Envelopes,47.01,2018,3,24,3.8714093225428488
27/03/2018,First Class,Corporate,United States,New York City,New York,East,TEC-PH-10002624,Technology,Phones,469.99,2018,3,24,6.154836862368523
27/03/2018,First Class,Corporate,United States,New York City,New York,East,FUR-CH-10003396,Furniture,Chairs,207.846,2018,3,24,5.341597138257978
06/06/2018,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10002756,Office Supplies,Storage,324.744,2018,6,1,5.786111796802321
29/03/2015,Second Class,Consumer,United States,Fresno,California,West,FUR-FU-10002813,Furniture,Furnishings,40.48,2015,3,24,3.7252113833613265
26/09/2016,Standard Class,Home Office,United States,Franklin,Tennessee,South,OFF-LA-10003714,Office Supplies,Labels,12.0,2016,9,22,2.5649493574615367
26/09/2016,Standard Class,Home Office,United States,Franklin,Tennessee,South,OFF-ST-10003716,Office Supplies,Storage,500.6405000000001,2016,9,22,6.2178837276860754
26/09/2016,Standard Class,Home Office,United States,Franklin,Tennessee,South,OFF-ST-10002289,Office Supplies,Storage,25.424,2016,9,22,3.2742726880884887
26/09/2016,Standard Class,Home Office,United States,Franklin,Tennessee,South,OFF-AR-10001315,Office Supplies,Art,2.816,2016,9,22,1.33920275358604
26/09/2016,Standard Class,Home Office,United States,Franklin,Tennessee,South,OFF-BI-10000042,Office Supplies,Binders,3.204,2016,9,22,1.4360364530147047
13/01/2017,Standard Class,Consumer,United States,Raleigh,North Carolina,South,OFF-BI-10004236,Office Supplies,Binders,30.828,2017,1,8,3.4603464055152884
13/01/2017,Standard Class,Consumer,United States,Raleigh,North Carolina,South,OFF-AR-10001955,Office Supplies,Art,47.616,2017,1,8,3.883952694833054
13/01/2017,Standard Class,Consumer,United States,Raleigh,North Carolina,South,TEC-PH-10004080,Technology,Phones,108.784,2017,1,8,4.698514798967332
15/02/2017,First Class,Consumer,United States,Clinton,Maryland,East,OFF-PA-10000791,Office Supplies,Paper,4.77,2017,2,14,1.752672080520008
15/02/2017,First Class,Consumer,United States,Clinton,Maryland,East,OFF-AR-10001770,Office Supplies,Art,7.98,2017,2,14,2.194999882314108
15/02/2017,First Class,Consumer,United States,Clinton,Maryland,East,FUR-TA-10002356,Furniture,Tables,500.6405000000001,2017,2,14,6.2178837276860754
15/02/2017,First Class,Consumer,United States,Clinton,Maryland,East,FUR-FU-10003274,Furniture,Furnishings,10.56,2017,2,14,2.4475508632442313
10/06/2018,First Class,Home Office,United States,Los Angeles,California,West,FUR-BO-10004834,Furniture,Bookcases,500.6405000000001,2018,6,8,6.2178837276860754
10/06/2018,First Class,Home Office,United States,Los Angeles,California,West,TEC-PH-10000307,Technology,Phones,17.52,2018,6,8,2.918851229218033
26/10/2017,Second Class,Home Office,United States,North Las Vegas,Nevada,West,OFF-AR-10002240,Office Supplies,Art,113.22,2017,10,21,4.738126413236717
26/10/2017,Second Class,Home Office,United States,North Las Vegas,Nevada,West,OFF-PA-10001801,Office Supplies,Paper,35.88,2017,10,21,3.607669398688393
26/10/2017,Second Class,Home Office,United States,North Las Vegas,Nevada,West,OFF-BI-10001120,Office Supplies,Binders,500.6405000000001,2017,10,21,6.2178837276860754
30/01/2018,Standard Class,Consumer,United States,San Francisco,California,West,OFF-FA-10000611,Office Supplies,Fasteners,11.84,2018,1,26,2.552565298261815
10/12/2018,Second Class,Home Office,United States,Cranston,Rhode Island,East,OFF-ST-10000036,Office Supplies,Storage,500.6405000000001,2018,12,8,6.2178837276860754
24/10/2017,Second Class,Consumer,United States,Jackson,Tennessee,South,OFF-ST-10004950,Office Supplies,Storage,111.672,2017,10,21,4.724480942972642
01/09/2015,Standard Class,Home Office,United States,Newark,Delaware,East,OFF-AR-10003770,Office Supplies,Art,8.64,2015,8,26,2.265921108622454
01/09/2015,Standard Class,Home Office,United States,Newark,Delaware,East,TEC-AC-10002800,Technology,Accessories,149.97,2015,8,26,5.017081141579645
23/05/2015,Standard Class,Corporate,United States,Los Angeles,California,West,FUR-CH-10002439,Furniture,Chairs,232.88,2015,5,16,5.45480816330747
07/02/2016,Standard Class,Corporate,United States,Rome,New York,East,FUR-CH-10004218,Furniture,Chairs,90.882,2016,2,3,4.520505145106845
05/11/2018,Standard Class,Corporate,United States,Chicago,Illinois,Central,TEC-PH-10004042,Technology,Phones,500.6405000000001,2018,10,31,6.2178837276860754
05/11/2018,Standard Class,Corporate,United States,Chicago,Illinois,Central,OFF-EN-10001137,Office Supplies,Envelopes,9.912,2018,10,31,2.3898631011011062
01/05/2016,Standard Class,Corporate,United States,San Diego,California,West,FUR-CH-10002017,Furniture,Chairs,63.936,2016,4,26,4.173402169458875
01/05/2016,Standard Class,Corporate,United States,San Diego,California,West,OFF-AR-10000588,Office Supplies,Art,59.52,2016,4,26,4.102973888920155
01/05/2016,Standard Class,Corporate,United States,San Diego,California,West,TEC-PH-10003174,Technology,Phones,311.976,2016,4,26,5.746126510284004
01/05/2016,Standard Class,Corporate,United States,San Diego,California,West,OFF-BI-10001524,Office Supplies,Binders,50.352,2016,4,26,3.938703884009477
13/05/2017,Standard Class,Consumer,United States,Houston,Texas,Central,TEC-PH-10001552,Technology,Phones,19.136,2017,5,9,3.002509257833015
28/01/2016,Standard Class,Home Office,United States,West Palm Beach,Florida,South,OFF-AR-10004757,Office Supplies,Art,13.12,2016,1,24,2.647592232065096
17/04/2016,Second Class,Consumer,United States,Los Angeles,California,West,FUR-TA-10002530,Furniture,Tables,241.568,2016,4,13,5.491282083440471
17/04/2016,Second Class,Consumer,United States,Los Angeles,California,West,TEC-PH-10001494,Technology,Phones,479.92,2016,4,13,6.175700936106709
30/09/2016,Standard Class,Corporate,United States,Seattle,Washington,West,FUR-CH-10004289,Furniture,Chairs,307.136,2016,9,25,5.730541243956893
30/09/2016,Standard Class,Corporate,United States,Seattle,Washington,West,OFF-LA-10002945,Office Supplies,Labels,12.6,2016,9,25,2.6100697927420065
30/09/2016,Standard Class,Corporate,United States,Seattle,Washington,West,TEC-AC-10002567,Technology,Accessories,159.98,2016,9,25,5.0812801336655875
02/04/2015,Standard Class,Consumer,United States,Des Moines,Iowa,Central,OFF-EN-10001509,Office Supplies,Envelopes,6.12,2015,3,28,1.9629077254238845
02/04/2015,Standard Class,Consumer,United States,Des Moines,Iowa,Central,FUR-TA-10003954,Furniture,Tables,500.6405000000001,2015,3,28,6.2178837276860754
22/07/2017,Standard Class,Consumer,United States,New York City,New York,East,OFF-AP-10002892,Office Supplies,Appliances,45.96,2017,7,17,3.849296175519841
23/04/2015,Second Class,Consumer,United States,Arlington,Virginia,South,OFF-BI-10003638,Office Supplies,Binders,58.05,2015,4,19,4.078384542643371
23/04/2015,Second Class,Consumer,United States,Arlington,Virginia,South,OFF-PA-10001569,Office Supplies,Paper,71.28,2015,4,19,4.280547465724028
25/07/2018,Standard Class,Consumer,United States,Pharr,Texas,Central,FUR-TA-10001676,Furniture,Tables,124.404,2018,7,21,4.831540525616727
02/10/2016,Standard Class,Consumer,United States,Arlington,Virginia,South,OFF-PA-10001125,Office Supplies,Paper,154.9,2016,9,27,5.049214776063731
02/10/2016,Standard Class,Consumer,United States,Arlington,Virginia,South,TEC-PH-10002496,Technology,Phones,500.6405000000001,2016,9,27,6.2178837276860754
02/03/2017,Standard Class,Consumer,United States,Houston,Texas,Central,FUR-FU-10004053,Furniture,Furnishings,16.192,2017,2,27,2.844444159340209
06/05/2017,Standard Class,Consumer,United States,Irving,Texas,Central,OFF-ST-10000321,Office Supplies,Storage,18.936,2017,5,2,2.992527142605043
06/05/2017,Standard Class,Consumer,United States,Irving,Texas,Central,OFF-ST-10002957,Office Supplies,Storage,12.672,2017,5,2,2.6153499458132896
06/05/2017,Standard Class,Consumer,United States,Irving,Texas,Central,OFF-LA-10000973,Office Supplies,Labels,5.04,2017,5,2,1.7984040119467237
15/12/2015,Standard Class,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10000143,Office Supplies,Paper,8.448,2015,12,9,2.245803078895061
15/12/2015,Standard Class,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10003287,Office Supplies,Appliances,20.388,2015,12,9,3.062830017086485
29/12/2016,Standard Class,Home Office,United States,Los Angeles,California,West,OFF-PA-10001526,Office Supplies,Paper,9.96,2016,12,25,2.3942522815198695
12/12/2018,Standard Class,Consumer,United States,Hattiesburg,Mississippi,South,OFF-AP-10004540,Office Supplies,Appliances,320.64,2018,12,7,5.773432907679949
12/12/2018,Standard Class,Consumer,United States,Hattiesburg,Mississippi,South,TEC-AC-10001266,Technology,Accessories,52.0,2018,12,7,3.970291913552122
01/06/2015,First Class,Corporate,United States,New York City,New York,East,OFF-BI-10004233,Office Supplies,Binders,25.584,2015,5,30,3.280309531052293
01/06/2015,First Class,Corporate,United States,New York City,New York,East,TEC-PH-10003505,Technology,Phones,464.0,2015,5,30,6.142037405587356
01/06/2015,First Class,Corporate,United States,New York City,New York,East,OFF-AP-10001005,Office Supplies,Appliances,235.95,2015,5,30,5.467849148413597
01/06/2015,First Class,Corporate,United States,New York City,New York,East,OFF-PA-10001712,Office Supplies,Paper,39.96,2015,5,30,3.7125959807312525
06/03/2018,Standard Class,Consumer,United States,Cuyahoga Falls,Ohio,East,OFF-BI-10002353,Office Supplies,Binders,18.528,2018,3,2,2.971849333090659
17/10/2016,Standard Class,Consumer,United States,Seattle,Washington,West,TEC-AC-10003038,Technology,Accessories,17.9,2016,10,12,2.9391619220655967
17/10/2016,Standard Class,Consumer,United States,Seattle,Washington,West,OFF-ST-10000934,Office Supplies,Storage,81.96,2016,10,12,4.418358563921272
19/07/2016,Second Class,Consumer,United States,Mesa,Arizona,West,OFF-ST-10002743,Office Supplies,Storage,272.736,2016,7,14,5.612164138270425
19/07/2016,Second Class,Consumer,United States,Mesa,Arizona,West,OFF-PA-10001846,Office Supplies,Paper,18.496,2016,7,14,2.970209316322905
19/07/2016,Second Class,Consumer,United States,Mesa,Arizona,West,FUR-CH-10004287,Furniture,Chairs,441.92,2016,7,14,6.093389166829907
19/07/2016,Second Class,Consumer,United States,Mesa,Arizona,West,FUR-BO-10001608,Furniture,Bookcases,127.764,2016,7,14,4.85798127149639
24/11/2015,Second Class,Home Office,United States,Salt Lake City,Utah,West,OFF-PA-10000357,Office Supplies,Paper,166.44,2015,11,19,5.120625078137744
02/06/2017,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-PA-10000575,Office Supplies,Paper,13.38,2017,5,27,2.6658383522929006
09/07/2018,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,TEC-AC-10002167,Technology,Accessories,24.0,2018,7,3,3.2188758248682006
29/09/2018,Standard Class,Corporate,United States,Lakewood,Ohio,East,OFF-EN-10004459,Office Supplies,Envelopes,24.448,2018,9,25,3.236637154446843
07/10/2017,Standard Class,Home Office,United States,Lake Forest,California,West,OFF-LA-10002271,Office Supplies,Labels,6.16,2017,10,3,1.9685099809725544
07/10/2017,Standard Class,Home Office,United States,Lake Forest,California,West,FUR-CH-10004063,Furniture,Chairs,500.6405000000001,2017,10,3,6.2178837276860754
07/10/2017,Standard Class,Home Office,United States,Lake Forest,California,West,OFF-PA-10004610,Office Supplies,Paper,8.56,2017,10,3,2.25758772706331
07/10/2017,Standard Class,Home Office,United States,Lake Forest,California,West,OFF-PA-10001878,Office Supplies,Paper,97.82,2017,10,3,4.593300013417604
15/09/2018,Standard Class,Corporate,United States,Portland,Oregon,West,OFF-PA-10002036,Office Supplies,Paper,31.104,2018,9,9,3.4689806329646156
15/09/2018,Standard Class,Corporate,United States,Portland,Oregon,West,OFF-AP-10003278,Office Supplies,Appliances,11.176,2018,9,9,2.49946680111933
18/03/2016,Standard Class,Consumer,United States,Charlotte,North Carolina,South,OFF-LA-10001641,Office Supplies,Labels,5.04,2016,3,12,1.7984040119467237
04/12/2017,Second Class,Home Office,United States,Aurora,Illinois,Central,FUR-FU-10003806,Furniture,Furnishings,242.176,2017,11,29,5.493785461011878
21/06/2017,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-TA-10003392,Furniture,Tables,337.176,2017,6,14,5.823566470019751
06/12/2018,Second Class,Consumer,United States,Thornton,Colorado,West,OFF-AR-10003856,Office Supplies,Art,13.344,2018,12,3,2.6633317363028315
06/12/2018,Second Class,Consumer,United States,Thornton,Colorado,West,TEC-AC-10002006,Technology,Accessories,76.752,2018,12,3,4.3535242742011695
06/12/2018,Second Class,Consumer,United States,Thornton,Colorado,West,TEC-AC-10002006,Technology,Accessories,102.336,2018,12,3,4.637985814929714
06/12/2018,Second Class,Consumer,United States,Thornton,Colorado,West,OFF-PA-10002246,Office Supplies,Paper,10.32,2018,12,3,2.4265710727750367
06/12/2018,Second Class,Consumer,United States,Thornton,Colorado,West,OFF-SU-10004782,Office Supplies,Supplies,47.32,2018,12,3,3.8778455536265595
06/12/2018,Second Class,Consumer,United States,Thornton,Colorado,West,FUR-FU-10004351,Furniture,Furnishings,23.376,2018,12,3,3.193599041683408
06/12/2018,Second Class,Consumer,United States,Thornton,Colorado,West,FUR-FU-10004270,Furniture,Furnishings,16.72,2018,12,3,2.8746939451769347
06/12/2018,Second Class,Consumer,United States,Thornton,Colorado,West,FUR-FU-10004053,Furniture,Furnishings,16.192,2018,12,3,2.844444159340209
22/08/2017,Standard Class,Consumer,United States,Davis,California,West,OFF-PA-10000019,Office Supplies,Paper,32.4,2017,8,16,3.5085558999826545
29/12/2017,Standard Class,Consumer,United States,Fayetteville,Arkansas,South,OFF-AR-10003811,Office Supplies,Art,19.89,2017,12,25,3.0392705755684744
29/12/2017,Standard Class,Consumer,United States,Fayetteville,Arkansas,South,TEC-AC-10001838,Technology,Accessories,399.98,2017,12,25,5.993911550751034
29/12/2017,Standard Class,Consumer,United States,Fayetteville,Arkansas,South,FUR-FU-10003553,Furniture,Furnishings,343.85,2017,12,25,5.8431095398773
29/12/2017,Standard Class,Consumer,United States,Fayetteville,Arkansas,South,OFF-PA-10003302,Office Supplies,Paper,106.32,2017,12,25,4.675815025557423
30/07/2018,Standard Class,Home Office,United States,New York City,New York,East,OFF-BI-10002412,Office Supplies,Binders,13.92,2018,7,23,2.702702594775615
25/06/2018,Standard Class,Home Office,United States,Wheeling,West Virginia,East,OFF-BI-10002852,Office Supplies,Binders,82.4,2018,6,21,4.423648309364701
25/06/2018,Standard Class,Home Office,United States,Wheeling,West Virginia,East,OFF-BI-10000145,Office Supplies,Binders,6.24,2018,6,21,1.979621206397625
25/06/2018,Standard Class,Home Office,United States,Wheeling,West Virginia,East,OFF-PA-10001970,Office Supplies,Paper,447.84,2018,6,21,6.106666476796666
18/08/2018,Standard Class,Consumer,United States,Memphis,Tennessee,South,OFF-AP-10001563,Office Supplies,Appliances,272.048,2018,8,13,5.609647603905525
18/08/2018,Standard Class,Consumer,United States,Memphis,Tennessee,South,OFF-BI-10001359,Office Supplies,Binders,500.6405000000001,2018,8,13,6.2178837276860754
18/08/2018,Standard Class,Consumer,United States,Memphis,Tennessee,South,OFF-FA-10003495,Office Supplies,Fasteners,24.32,2018,8,13,3.2315945972759756
18/08/2018,Standard Class,Consumer,United States,Memphis,Tennessee,South,TEC-AC-10003709,Technology,Accessories,1.584,2018,8,13,0.9493385859203555
18/08/2018,Standard Class,Consumer,United States,Memphis,Tennessee,South,FUR-FU-10003268,Furniture,Furnishings,31.984,2018,8,13,3.496022595404599
18/08/2018,Standard Class,Consumer,United States,Memphis,Tennessee,South,OFF-EN-10003845,Office Supplies,Envelopes,14.76,2018,8,13,2.757475084429733
18/08/2018,Standard Class,Consumer,United States,Memphis,Tennessee,South,FUR-CH-10002073,Furniture,Chairs,423.648,2018,8,13,6.051260590453948
13/11/2016,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-PA-10001357,Office Supplies,Paper,76.64,2016,11,7,4.35208275830081
22/10/2016,Standard Class,Home Office,United States,Dallas,Texas,Central,OFF-EN-10001415,Office Supplies,Envelopes,4.464,2016,10,15,1.698181122268489
22/10/2016,Standard Class,Home Office,United States,Dallas,Texas,Central,OFF-BI-10002813,Office Supplies,Binders,3.96,2016,10,15,1.601405740736836
02/08/2017,First Class,Corporate,United States,San Francisco,California,West,OFF-AP-10003849,Office Supplies,Appliances,500.6405000000001,2017,7,30,6.2178837276860754
07/12/2017,Standard Class,Consumer,United States,Morgan Hill,California,West,FUR-TA-10004147,Furniture,Tables,268.704,2017,12,3,5.597325061329732
07/12/2017,Standard Class,Consumer,United States,Morgan Hill,California,West,OFF-AR-10001662,Office Supplies,Art,21.92,2017,12,3,3.132009891846539
07/12/2017,Standard Class,Consumer,United States,Morgan Hill,California,West,OFF-ST-10001558,Office Supplies,Storage,48.72,2017,12,3,3.9064072666425105
07/12/2017,Standard Class,Consumer,United States,Morgan Hill,California,West,FUR-BO-10001337,Furniture,Bookcases,205.666,2017,12,3,5.331103963559373
30/04/2017,Second Class,Consumer,United States,Saint Charles,Illinois,Central,FUR-FU-10001602,Furniture,Furnishings,30.344,2017,4,28,3.445022861202185
27/08/2018,First Class,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10003996,Office Supplies,Storage,25.696,2018,8,25,3.284513741449073
21/06/2018,Standard Class,Home Office,United States,New York City,New York,East,TEC-MA-10003673,Technology,Machines,500.6405000000001,2018,6,17,6.2178837276860754
21/06/2018,Standard Class,Home Office,United States,New York City,New York,East,TEC-AC-10004992,Technology,Accessories,101.34,2018,6,17,4.628300603376946
24/11/2016,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-CH-10002880,Furniture,Chairs,344.372,2016,11,20,5.844622096995215
08/09/2018,Second Class,Home Office,United States,Garland,Texas,Central,OFF-AR-10000380,Office Supplies,Art,30.384,2018,9,4,3.4462982089072516
08/07/2016,Second Class,Home Office,United States,San Diego,California,West,OFF-BI-10002706,Office Supplies,Binders,22.848,2016,7,4,3.17170035637577
21/09/2018,Standard Class,Home Office,United States,Waterbury,Connecticut,East,OFF-ST-10000943,Office Supplies,Storage,38.62,2018,9,15,3.6793340412704048
21/09/2018,Standard Class,Home Office,United States,Waterbury,Connecticut,East,TEC-AC-10001090,Technology,Accessories,59.98,2018,9,15,4.110545941560109
17/03/2018,Standard Class,Consumer,United States,Columbia,Maryland,East,OFF-BI-10002026,Office Supplies,Binders,174.3,2018,3,13,5.1664987919271885
29/09/2018,Standard Class,Home Office,United States,Hollywood,Florida,South,TEC-PH-10000526,Technology,Phones,383.96,2018,9,24,5.953139432786314
29/09/2018,Standard Class,Home Office,United States,Hollywood,Florida,South,OFF-BI-10004002,Office Supplies,Binders,15.57,2018,9,24,2.8075938314384716
16/08/2017,First Class,Consumer,United States,Springfield,Virginia,South,OFF-BI-10002309,Office Supplies,Binders,22.32,2017,8,13,3.1493113614822916
16/08/2017,First Class,Consumer,United States,Springfield,Virginia,South,OFF-LA-10003923,Office Supplies,Labels,103.6,2017,8,13,4.650143551630823
24/11/2018,Second Class,Corporate,United States,New York City,New York,East,TEC-AC-10003433,Technology,Accessories,2.97,2018,11,20,1.3787660946990992
24/11/2018,Second Class,Corporate,United States,New York City,New York,East,TEC-PH-10001363,Technology,Phones,500.6405000000001,2018,11,20,6.2178837276860754
24/11/2018,Second Class,Corporate,United States,New York City,New York,East,FUR-FU-10000820,Furniture,Furnishings,50.97,2018,11,20,3.9506666290203505
27/07/2018,First Class,Home Office,United States,Dallas,Texas,Central,FUR-TA-10004767,Furniture,Tables,298.116,2018,7,25,5.700831458019937
27/03/2017,Second Class,Corporate,United States,New York City,New York,East,OFF-AR-10001955,Office Supplies,Art,59.52,2017,3,25,4.102973888920155
20/07/2017,Standard Class,Corporate,United States,Portland,Oregon,West,FUR-CH-10004886,Furniture,Chairs,230.28,2017,7,15,5.443629097708091
20/07/2017,Standard Class,Corporate,United States,Portland,Oregon,West,OFF-PA-10003641,Office Supplies,Paper,105.52,2017,7,15,4.668332760945732
24/08/2018,Standard Class,Corporate,United States,Brentwood,California,West,OFF-EN-10003134,Office Supplies,Envelopes,23.36,2018,8,17,3.192942442841696
24/08/2018,Standard Class,Corporate,United States,Brentwood,California,West,TEC-PH-10002564,Technology,Phones,71.976,2018,8,17,4.290130619969345
24/08/2018,Standard Class,Corporate,United States,Brentwood,California,West,OFF-PA-10003893,Office Supplies,Paper,8.56,2018,8,17,2.25758772706331
24/08/2018,Standard Class,Corporate,United States,Brentwood,California,West,OFF-BI-10000174,Office Supplies,Binders,13.92,2018,8,17,2.702702594775615
24/08/2018,Standard Class,Corporate,United States,Brentwood,California,West,OFF-AP-10001058,Office Supplies,Appliances,500.6405000000001,2018,8,17,6.2178837276860754
24/08/2018,Standard Class,Corporate,United States,Brentwood,California,West,OFF-ST-10001496,Office Supplies,Storage,500.6405000000001,2018,8,17,6.2178837276860754
24/08/2018,Standard Class,Corporate,United States,Brentwood,California,West,OFF-BI-10004230,Office Supplies,Binders,221.056,2018,8,17,5.402929602314281
17/12/2017,First Class,Corporate,United States,San Diego,California,West,FUR-CH-10001146,Furniture,Chairs,81.424,2017,12,14,4.411876656642767
17/12/2017,First Class,Corporate,United States,San Diego,California,West,OFF-ST-10001590,Office Supplies,Storage,134.8,2017,12,14,4.911183215124596
01/01/2019,Standard Class,Consumer,United States,Dallas,Texas,Central,OFF-BI-10003684,Office Supplies,Binders,39.582,2018,12,25,3.7033246185454325
01/01/2019,Standard Class,Consumer,United States,Dallas,Texas,Central,OFF-SU-10000946,Office Supplies,Supplies,44.688,2018,12,25,3.821835681362562
01/01/2019,Standard Class,Consumer,United States,Dallas,Texas,Central,OFF-AR-10001615,Office Supplies,Art,31.744,2018,12,25,3.4887197391901017
01/01/2019,Standard Class,Consumer,United States,Dallas,Texas,Central,OFF-BI-10001597,Office Supplies,Binders,40.98,2018,12,25,3.7371933143924867
01/01/2019,Standard Class,Consumer,United States,Dallas,Texas,Central,OFF-BI-10001116,Office Supplies,Binders,3.168,2018,12,25,1.4274363044510658
05/03/2015,Standard Class,Consumer,United States,El Paso,Texas,Central,OFF-FA-10004395,Office Supplies,Fasteners,18.84,2015,3,1,2.987700101856727
